"","cluster","arm","nets","deaths","expected","x","y"
"5358",44,"intervention",1,0,0,-1.61599908804509,9.9566949096336
"5359",44,"intervention",1,1,0.164,-1.89799908804509,9.3716949096336
"5360",44,"intervention",1,0,0.009,-1.97699908804509,9.3726949096336
"5361",44,"intervention",1,0,0.057,-2.47699908804509,8.6956949096336
"5362",44,"intervention",1,0,0.112,-2.63199908804509,8.7986949096336
"5363",44,"intervention",1,1,0.041,-2.56999908804509,9.7026949096336
"5364",44,"intervention",1,0,0.061,-2.52399908804509,9.6286949096336
"5365",44,"intervention",1,0,0.09,-2.66299908804509,9.5246949096336
"5366",44,"intervention",1,0,0.261,-2.75799908804509,9.6066949096336
"5367",44,"intervention",1,0,0.181,-2.76199908804509,9.6156949096336
"5368",44,"intervention",1,0,0.108,-2.95699908804509,9.9306949096336
"5369",44,"intervention",1,0,0.014,-2.46799908804509,10.1126949096336
"5370",44,"intervention",1,1,0.178,-2.10099908804509,10.0516949096336
"5371",44,"intervention",1,0,0.03,-1.68899908804509,9.9896949096336
"5372",44,"intervention",1,0,0.054,-2.15699908804509,9.3006949096336
"5373",44,"intervention",1,0,0,-2.10399908804509,9.3366949096336
"5374",44,"intervention",1,0,0.223,-2.06899908804509,9.1616949096336
"5375",44,"intervention",1,0,0.104,-2.11499908804509,9.3336949096336
"5376",44,"intervention",1,0,0.044,-2.36799908804509,9.3056949096336
"5377",44,"intervention",1,0,0.069,-2.24699908804509,9.1686949096336
"5378",44,"intervention",1,0,0,-2.12099908804509,9.1136949096336
"5379",44,"intervention",1,0,0.056,-2.08199908804509,9.0906949096336
"5380",44,"intervention",1,0,0.079,-2.19499908804509,9.0646949096336
"5381",44,"intervention",1,0,0.027,-2.07599908804509,9.0826949096336
"5382",44,"intervention",1,0,0,-2.53799908804509,9.9376949096336
"5383",44,"intervention",1,0,0,-2.52799908804509,9.9516949096336
"5384",44,"intervention",1,0,0,-1.37899908804509,9.7456949096336
"5385",44,"intervention",1,0,0.02,-2.44399908804509,9.9236949096336
"5386",44,"intervention",1,0,0.014,-2.53699908804509,9.9476949096336
"5387",44,"intervention",1,0,0,-2.78699908804509,9.8676949096336
"5388",44,"intervention",1,0,0.006,-3.06499908804509,9.7006949096336
"5389",44,"intervention",1,0,0,-3.05599908804509,9.7426949096336
"5390",44,"intervention",1,0,0,-2.96199908804509,9.7086949096336
"5391",44,"intervention",1,0,0.043,-2.92799908804509,9.6916949096336
"5392",44,"intervention",1,0,0.22,-1.71199908804509,9.5386949096336
"5393",44,"intervention",1,0,0.057,-2.94899908804509,10.6896949096336
"5394",44,"intervention",1,0,0.242,-2.87899908804509,9.7106949096336
"5395",44,"intervention",1,0,0.257,-2.72899908804509,9.8476949096336
"5396",44,"intervention",1,0,0.04,-2.14499908804509,9.6086949096336
"5397",44,"intervention",1,0,0.189,-1.86799908804509,9.4256949096336
"5398",44,"intervention",1,0,0.07,-1.91099908804509,9.4826949096336
"5399",44,"intervention",1,0,0.073,-1.93499908804509,9.7706949096336
"5400",44,"intervention",1,1,0.177,-1.76399908804509,10.3086949096336
"5401",44,"intervention",1,0,0.04,-2.11399908804509,9.3736949096336
"5402",44,"intervention",1,0,0,-2.46399908804509,8.7126949096336
"5403",44,"intervention",1,0,0.032,-2.46899908804509,8.6966949096336
"5404",44,"intervention",1,0,0.069,-1.87299908804509,9.5976949096336
"5405",44,"intervention",1,0,0,-1.83199908804509,10.6876949096336
"5406",44,"intervention",1,0,0.109,-1.35999908804509,9.7516949096336
"5407",44,"intervention",1,0,0.131,-1.98799908804509,9.6196949096336
"5408",44,"intervention",1,0,0,-2.22999908804509,10.2476949096336
"5409",44,"intervention",1,0,0,-2.58799908804509,9.2606949096336
"5410",44,"intervention",1,0,0,-2.39299908804509,9.3576949096336
"5411",44,"intervention",1,0,0,-2.23099908804509,9.3476949096336
"5412",44,"intervention",1,0,0.04,-2.89299908804509,10.6806949096336
"5413",44,"intervention",1,0,0,-2.08699908804509,9.7156949096336
"5414",44,"intervention",1,0,0,-2.19499908804509,9.7266949096336
"5415",44,"intervention",1,0,0.096,-2.84799908804509,9.7566949096336
"5416",44,"intervention",1,1,0.112,-1.83799908804509,9.5306949096336
"5417",44,"intervention",1,0,0.055,-1.94299908804509,9.4836949096336
"5418",44,"intervention",1,0,0.131,-2.02299908804509,9.5366949096336
"5419",44,"intervention",1,0,0.076,-2.92299908804509,9.6726949096336
"5420",44,"intervention",1,0,0.07,-1.89799908804509,10.3806949096336
"5421",44,"intervention",1,0,0.03,-2.53499908804509,8.8526949096336
"5422",44,"intervention",1,0,0,-2.17999908804509,9.7016949096336
"5423",45,"intervention",1,0,0.03,-2.10199908804509,6.8646949096336
"5424",45,"intervention",1,0,0.089,-2.19599908804509,6.3416949096336
"5425",45,"intervention",1,0,0.029,-2.70399908804509,6.1966949096336
"5426",45,"intervention",1,0,0.042,-2.77199908804509,6.3816949096336
"5427",45,"intervention",1,0,0.112,-2.43199908804509,6.9746949096336
"5428",45,"intervention",1,0,0.158,-1.85799908804509,7.1156949096336
"5429",45,"intervention",1,0,0.057,-6.09199908804509,8.8806949096336
"5430",45,"intervention",1,0,0.031,-5.10899908804509,8.6876949096336
"5431",45,"intervention",1,0,0,-4.72199908804509,8.6356949096336
"5432",45,"intervention",1,0,0,-4.36699908804509,8.0156949096336
"5433",45,"intervention",1,1,0.19,-1.92999908804509,6.7276949096336
"5434",45,"intervention",1,0,0,-4.22799908804509,8.6546949096336
"5435",45,"intervention",1,0,0.093,-2.53599908804509,7.0696949096336
"5436",45,"intervention",1,1,0.019,-2.91099908804509,6.5226949096336
"5437",45,"intervention",1,0,0.046,-2.75699908804509,6.4486949096336
"5438",45,"intervention",1,0,0,-2.21299908804509,6.5706949096336
"5439",45,"intervention",1,0,0,-2.37999908804509,6.4326949096336
"5440",45,"intervention",1,0,0.094,-1.90399908804509,6.1086949096336
"5441",45,"intervention",1,0,0.039,-4.49899908804509,8.6766949096336
"5442",45,"intervention",1,0,0.207,-2.61199908804509,6.3496949096336
"5443",45,"intervention",1,0,0.092,-2.06299908804509,6.1576949096336
"5444",45,"intervention",1,0,0.097,-5.54099908804509,8.9466949096336
"5445",45,"intervention",1,0,0.054,-6.09099908804509,8.9636949096336
"5446",45,"intervention",1,0,0,-2.87199908804509,6.2176949096336
"5447",45,"intervention",1,0,0.097,-2.66799908804509,5.9976949096336
"5448",45,"intervention",1,1,0.242,-2.34099908804509,6.8006949096336
"5449",45,"intervention",1,0,0.01,-2.33099908804509,7.2856949096336
"5450",45,"intervention",1,0,0.058,-2.16099908804509,7.2776949096336
"5451",45,"intervention",1,0,0.032,-1.84799908804509,7.1636949096336
"5452",45,"intervention",1,0,0.027,-1.60299908804509,7.1376949096336
"5453",45,"intervention",1,0,0.029,-1.54399908804509,7.1736949096336
"5454",45,"intervention",1,0,0.015,-1.54899908804509,7.0786949096336
"5455",45,"intervention",1,0,0,-4.41599908804509,8.5176949096336
"5456",45,"intervention",1,1,0.116,-1.99399908804509,7.0056949096336
"5457",45,"intervention",1,0,0.058,-2.29099908804509,7.0426949096336
"5458",45,"intervention",1,0,0.007,-2.50999908804509,6.9716949096336
"5459",45,"intervention",1,0,0,-3.34899908804509,8.7866949096336
"5460",45,"intervention",1,0,0.041,-3.77499908804509,8.8456949096336
"5461",45,"intervention",1,0,0.068,-3.79399908804509,8.7496949096336
"5462",45,"intervention",1,0,0.056,-3.56999908804509,8.6756949096336
"5463",45,"intervention",1,0,0.032,-3.73099908804509,8.5776949096336
"5464",45,"intervention",1,1,0.158,-3.81099908804509,8.5486949096336
"5465",45,"intervention",1,0,0.04,-3.85499908804509,8.5696949096336
"5466",45,"intervention",1,0,0,-2.88299908804509,6.8656949096336
"5467",45,"intervention",1,0,0.073,-3.62299908804509,6.4646949096336
"5468",45,"intervention",1,0,0.133,-1.73099908804509,7.0976949096336
"5469",45,"intervention",1,0,0.162,-4.00099908804509,8.2366949096336
"5470",45,"intervention",1,0,0.029,-4.31799908804509,8.2386949096336
"5471",45,"intervention",1,0,0.056,-4.37899908804509,8.1006949096336
"5472",45,"intervention",1,0,0.241,-2.00599908804509,6.6336949096336
"5473",45,"intervention",1,0,0.032,-1.79399908804509,6.5416949096336
"5474",45,"intervention",1,0,0.037,-1.68999908804509,6.6426949096336
"5475",45,"intervention",1,0,0.091,-1.64599908804509,6.4206949096336
"5476",45,"intervention",1,0,0.062,-1.75799908804509,6.2326949096336
"5477",45,"intervention",1,0,0.172,-4.21299908804509,7.8796949096336
"5478",45,"intervention",1,0,0,-4.32299908804509,7.8046949096336
"5479",45,"intervention",1,0,0.045,-5.20499908804509,8.5876949096336
"5480",45,"intervention",1,0,0.07,-3.53399908804509,9.1216949096336
"5481",45,"intervention",1,0,0,-1.96999908804509,7.5116949096336
"5482",45,"intervention",1,0,0,-1.80899908804509,5.9476949096336
"5483",45,"intervention",1,0,0.054,-5.34199908804509,9.0346949096336
"5484",45,"intervention",1,0,0,-5.57999908804509,8.6026949096336
"5485",45,"intervention",1,2,0.109,-5.37799908804509,8.3306949096336
"5486",45,"intervention",1,0,0.157,-5.39599908804509,8.2856949096336
"5487",45,"intervention",1,0,0.06,-5.70299908804509,8.4886949096336
"5488",45,"intervention",1,0,0.125,-5.79399908804509,8.4506949096336
"5489",45,"intervention",1,0,0.118,-5.54999908804509,8.4266949096336
"5490",45,"intervention",1,0,0,-2.02799908804509,7.0016949096336
"5491",45,"intervention",1,0,0.202,-2.24199908804509,6.1896949096336
"5492",45,"intervention",1,0,0.029,-2.05399908804509,6.4976949096336
"5493",45,"intervention",1,0,0.074,-2.46099908804509,6.1956949096336
"5494",45,"intervention",1,0,0.163,-3.07499908804509,7.4096949096336
"5495",45,"intervention",1,0,0,-2.32099908804509,6.2546949096336
"5496",45,"intervention",1,0,0.02,-2.40899908804509,6.4706949096336
"5497",45,"intervention",1,0,0.052,-3.07699908804509,6.3216949096336
"5498",45,"intervention",1,0,0.03,-3.24099908804509,8.8966949096336
"5499",45,"intervention",1,0,0.123,-3.44199908804509,9.6316949096336
"5500",45,"intervention",1,0,0.05,-3.59099908804509,9.6256949096336
"5501",45,"intervention",1,0,0.159,-3.64299908804509,9.7086949096336
"5502",45,"intervention",1,0,0.15,-3.81299908804509,9.6456949096336
"5503",45,"intervention",1,0,0.063,-4.42299908804509,9.4336949096336
"5504",45,"intervention",1,0,0.056,-4.38499908804509,9.3396949096336
"5505",45,"intervention",1,0,0,-4.02899908804509,9.4796949096336
"5506",45,"intervention",1,0,0.017,-3.77599908804509,8.4466949096336
"5507",45,"intervention",1,0,0.141,-3.90999908804509,8.5176949096336
"5508",45,"intervention",1,0,0.063,-3.31099908804509,8.1986949096336
"5509",45,"intervention",1,0,0.269,-3.83399908804509,8.2096949096336
"5510",45,"intervention",1,0,0.048,-3.70099908804509,9.2516949096336
"5511",45,"intervention",1,0,0,-4.31299908804509,9.3356949096336
"5512",45,"intervention",1,0,0.046,-4.77599908804509,9.4676949096336
"5513",45,"intervention",1,0,0.031,-5.61899908804509,9.1076949096336
"5514",45,"intervention",1,0,0.065,-4.42399908804509,7.9806949096336
"5515",45,"intervention",1,0,0.043,-4.46399908804509,7.9146949096336
"5516",45,"intervention",1,0,0.106,-4.27899908804509,7.8566949096336
"5517",45,"intervention",1,0,0.024,-4.59099908804509,9.1916949096336
"5518",45,"intervention",1,0,0.082,-4.27699908804509,9.1856949096336
"5519",45,"intervention",1,0,0,-4.09099908804509,9.2026949096336
"5520",45,"intervention",1,0,0,-6.13399908804509,8.5436949096336
"5521",45,"intervention",1,0,0,-5.64699908804509,8.6726949096336
"5522",45,"intervention",1,0,0.136,-5.16799908804509,8.8966949096336
"5523",45,"intervention",1,0,0.072,-1.84199908804509,7.4206949096336
"5524",45,"intervention",1,0,0.134,-1.76899908804509,7.4036949096336
"5525",45,"intervention",1,0,0.026,-1.72999908804509,7.4546949096336
"5526",45,"intervention",1,0,0.06,-1.87899908804509,7.4066949096336
"5527",45,"intervention",1,0,0.163,-5.27699908804509,8.7686949096336
"5528",45,"intervention",1,0,0.044,-4.75499908804509,9.0916949096336
"5529",45,"intervention",1,0,0.03,-4.50299908804509,8.9586949096336
"5530",45,"intervention",1,0,0.061,-5.55099908804509,8.3646949096336
"5531",45,"intervention",1,0,0.009,-5.70399908804509,8.3456949096336
"5532",45,"intervention",1,0,0.183,-5.55299908804509,8.2996949096336
"5533",45,"intervention",1,1,0.044,-3.88899908804509,9.4176949096336
"5534",45,"intervention",1,0,0.072,-6.20099908804509,8.4186949096336
"5535",45,"intervention",1,0,0.105,-6.23799908804509,8.3086949096336
"5536",45,"intervention",1,0,0.04,-5.47599908804509,8.3956949096336
"5537",45,"intervention",1,0,0,-6.12399908804509,7.8706949096336
"5538",45,"intervention",1,0,0.03,-3.76499908804509,9.7536949096336
"5539",45,"intervention",1,0,0.042,-2.46499908804509,6.5786949096336
"5540",45,"intervention",1,0,0.06,-4.25299908804509,8.9536949096336
"5541",45,"intervention",1,0,0,-5.14299908804509,9.0936949096336
"5542",45,"intervention",1,0,0.081,-4.74999908804509,9.3326949096336
"5543",45,"intervention",1,0,0.029,-4.82199908804509,9.2426949096336
"5544",45,"intervention",1,0,0.095,-3.72099908804509,9.2066949096336
"5545",45,"intervention",1,0,0,-4.18299908804509,8.8666949096336
"5546",45,"intervention",1,0,0.039,-4.66999908804509,8.7586949096336
"5547",45,"intervention",1,0,0.016,-3.65099908804509,9.3766949096336
"5548",45,"intervention",1,0,0,-5.74599908804509,8.5986949096336
"5549",45,"intervention",1,0,0,-3.59599908804509,9.3656949096336
"5550",45,"intervention",1,0,0.129,-2.87999908804509,6.7726949096336
"5551",45,"intervention",1,0,0.134,-2.68399908804509,6.6156949096336
"5552",45,"intervention",1,0,0.038,-1.63799908804509,7.2516949096336
"5553",45,"intervention",1,1,0.127,-6.06799908804509,8.8956949096336
"5554",45,"intervention",1,0,0,-1.78699908804509,7.2806949096336
"5555",45,"intervention",1,0,0.085,-1.68999908804509,7.2826949096336
"5556",45,"intervention",1,0,0.071,-5.75499908804509,8.8676949096336
"5557",45,"intervention",1,0,0.049,-4.64099908804509,9.0476949096336
"5558",45,"intervention",1,0,0,-1.86999908804509,7.4606949096336
"5559",45,"intervention",1,0,0.053,-2.38199908804509,7.3696949096336
"5560",45,"intervention",1,0,0.044,-5.96999908804509,8.6326949096336
"5561",45,"intervention",1,0,0.048,-4.23799908804509,9.0526949096336
"5562",45,"intervention",1,0,0.166,-5.85299908804509,8.6336949096336
"5563",45,"intervention",1,0,0.137,-3.76299908804509,6.4296949096336
"5564",45,"intervention",1,0,0,-3.98299908804509,9.0826949096336
"5565",46,"control",2,0,0.031,-1.54699908804509,7.7866949096336
"5566",46,"control",2,0,0.047,-1.48199908804509,7.9486949096336
"5567",46,"control",2,0,0,-1.39599908804509,7.9646949096336
"5568",46,"control",2,0,0.029,-1.57699908804509,7.8146949096336
"5569",46,"control",2,0,0.037,-1.95999908804509,7.6976949096336
"5570",46,"control",2,0,0.116,-0.871999088045093,8.0596949096336
"5571",46,"control",2,0,0,-0.473999088045093,7.8936949096336
"5572",46,"control",2,0,0.085,-1.49399908804509,7.7226949096336
"5573",46,"control",2,0,0,-0.594999088045093,7.7396949096336
"5574",46,"control",2,0,0,-0.548999088045093,8.1986949096336
"5575",46,"control",2,0,0,-1.34799908804509,7.8726949096336
"5576",46,"control",2,0,0.023,-1.50599908804509,8.0626949096336
"5577",46,"control",2,0,0.056,-0.625999088045093,7.7126949096336
"5578",46,"control",2,0,0.082,-1.82799908804509,7.6546949096336
"5579",46,"control",2,0,0,-0.841999088045093,6.9116949096336
"5580",46,"control",2,0,0,-0.745999088045093,7.0046949096336
"5581",46,"control",2,0,0.059,-1.06999908804509,7.8856949096336
"5582",46,"control",2,0,0.054,-0.834999088045093,7.5366949096336
"5583",46,"control",2,0,0.189,-0.255999088045093,7.3366949096336
"5584",46,"control",2,0,0,-0.944999088045093,7.9856949096336
"5585",46,"control",2,0,0,-0.768999088045093,7.0116949096336
"5586",46,"control",2,0,0.056,0.0420009119549068,7.7716949096336
"5587",46,"control",2,0,0.05,-0.379999088045093,7.7596949096336
"5588",46,"control",2,0,0.174,1.23800091195491,7.6736949096336
"5589",46,"control",2,0,0.105,-0.988999088045093,7.8796949096336
"5590",46,"control",2,0,0.031,-2.00099908804509,7.7876949096336
"5591",46,"control",2,0,0.034,-1.87099908804509,7.7656949096336
"5592",46,"control",2,0,0.062,-2.00699908804509,7.6276949096336
"5593",46,"control",2,0,0,-0.934999088045093,8.2086949096336
"5594",46,"control",2,0,0.019,-0.397999088045093,8.5146949096336
"5595",46,"control",2,0,0.039,-1.57999908804509,8.1816949096336
"5596",46,"control",2,0,0,-0.992999088045093,8.2036949096336
"5597",46,"control",2,0,0.045,-0.241999088045093,7.6906949096336
"5598",46,"control",2,0,0.087,-0.819999088045093,7.2946949096336
"5599",46,"control",2,0,0,-0.299999088045093,7.2946949096336
"5600",46,"control",2,0,0.081,-0.258999088045093,7.2466949096336
"5601",46,"control",2,0,0.037,-1.23399908804509,7.9556949096336
"5602",46,"control",2,0,0.24,-1.37399908804509,7.9156949096336
"5603",46,"control",2,1,0.372,-1.89799908804509,7.6056949096336
"5604",46,"control",2,0,0.036,-1.94999908804509,7.6056949096336
"5605",46,"control",2,0,0.039,-1.62299908804509,8.1136949096336
"5606",46,"control",2,0,0,-2.10699908804509,7.1526949096336
"5607",46,"control",2,0,0.063,-2.12599908804509,7.1106949096336
"5608",46,"control",2,0,0,-1.22499908804509,7.9266949096336
"5609",46,"control",2,0,0.066,-1.06099908804509,7.8316949096336
"5610",46,"control",2,0,0.016,-0.980999088045093,8.1646949096336
"5611",46,"control",2,0,0,-1.13799908804509,7.2056949096336
"5612",46,"control",2,0,0.28,-0.720999088045093,7.9126949096336
"5613",46,"control",2,0,0.029,-0.716999088045093,7.7746949096336
"5614",46,"control",2,0,0.036,-1.14299908804509,7.7876949096336
"5615",46,"control",2,0,0.101,-0.896999088045093,7.1406949096336
"5616",46,"control",2,1,0.059,-1.04999908804509,7.2536949096336
"5617",46,"control",2,0,0.067,-1.01399908804509,6.9346949096336
"5618",46,"control",2,0,0.031,-0.894999088045093,6.9186949096336
"5619",46,"control",2,0,0.247,-1.55099908804509,7.4186949096336
"5620",46,"control",2,0,0.047,-1.75899908804509,7.5446949096336
"5621",46,"control",2,0,0.151,-1.79099908804509,7.5066949096336
"5622",46,"control",2,0,0.196,-1.72199908804509,7.4816949096336
"5623",46,"control",2,0,0,-0.159999088045093,7.4516949096336
"5624",46,"control",2,0,0.128,-1.41599908804509,7.5606949096336
"5625",46,"control",2,0,0.066,-1.11699908804509,7.5266949096336
"5626",46,"control",2,0,0,-0.998999088045093,6.9166949096336
"5627",46,"control",2,0,0.041,-0.946999088045093,7.3536949096336
"5628",46,"control",2,0,0,-0.944999088045093,7.3386949096336
"5629",46,"control",2,0,0.11,-1.02599908804509,7.6626949096336
"5630",46,"control",2,0,0.244,-1.42199908804509,7.7236949096336
"5631",46,"control",2,0,0.079,-1.63899908804509,7.5806949096336
"5632",46,"control",2,0,0.235,-1.69499908804509,7.6536949096336
"5633",46,"control",2,0,0.078,-1.41199908804509,7.2336949096336
"5634",46,"control",2,0,0,-1.41999908804509,7.1816949096336
"5635",46,"control",2,0,0,-2.00999908804509,7.6646949096336
"5636",46,"control",2,0,0,-1.04599908804509,7.9336949096336
"5637",46,"control",2,0,0,-0.788999088045093,7.6236949096336
"5638",46,"control",2,0,0.196,-0.928999088045093,7.3226949096336
"5639",46,"control",2,1,0.093,-0.878999088045093,7.4586949096336
"5640",46,"control",2,0,0.044,-1.82199908804509,7.3796949096336
"5641",46,"control",2,0,0.054,-1.74199908804509,7.3596949096336
"5642",46,"control",2,0,0.094,-1.38899908804509,8.0786949096336
"5643",46,"control",2,0,0,-1.46799908804509,8.0066949096336
"5644",46,"control",2,0,0.121,-1.75799908804509,8.0616949096336
"5645",46,"control",2,0,0.028,-0.288999088045093,7.3336949096336
"5646",46,"control",2,0,0.029,-0.978999088045093,7.1516949096336
"5647",46,"control",2,0,0.071,-0.406999088045093,6.9156949096336
"5648",46,"control",2,0,0.054,-2.04699908804509,7.1006949096336
"5649",46,"control",2,0,0,-1.95599908804509,7.3036949096336
"5650",46,"control",2,0,0.029,-2.12899908804509,7.0856949096336
"5651",46,"control",2,0,0.042,-0.752999088045093,7.8626949096336
"5652",46,"control",2,1,0.176,-1.97399908804509,7.0286949096336
"5653",46,"control",2,0,0,-0.997999088045093,7.0196949096336
"5654",46,"control",2,0,0.113,-0.887999088045093,7.0336949096336
"5655",46,"control",2,0,0,-0.707999088045093,7.5886949096336
"5656",46,"control",2,0,0,-1.10199908804509,7.5726949096336
"5657",46,"control",2,0,0.033,-1.18999908804509,7.5726949096336
"5658",46,"control",2,0,0.125,-1.33699908804509,7.5796949096336
"5659",46,"control",2,0,0.065,-0.445999088045093,6.9606949096336
"5660",46,"control",2,0,0.016,-1.38699908804509,7.2996949096336
"5661",46,"control",2,0,0.007,-0.273999088045093,7.5906949096336
"5662",46,"control",2,0,0.068,-0.931999088045093,7.3026949096336
"5663",46,"control",2,0,0.114,-0.824999088045093,7.3056949096336
"5664",46,"control",2,0,0.031,-0.871999088045093,7.3566949096336
"5665",46,"control",2,0,0,-1.06099908804509,7.1626949096336
"5666",46,"control",2,0,0,-1.00099908804509,7.4786949096336
"5667",46,"control",2,0,0,-1.87399908804509,7.4226949096336
"5668",46,"control",2,0,0.035,-1.86599908804509,7.4046949096336
"5669",46,"control",2,0,0.064,-0.869999088045093,6.8016949096336
"5670",46,"control",2,0,0.055,-0.697999088045093,6.9146949096336
"5671",46,"control",2,0,0.007,-0.525999088045093,7.0046949096336
"5672",46,"control",2,0,0.027,-0.305999088045093,7.2496949096336
"5673",46,"control",2,0,0.064,-0.579999088045093,7.3806949096336
"5674",46,"control",2,0,0,-1.41999908804509,7.2666949096336
"5675",46,"control",2,0,0.296,-0.352999088045093,7.3106949096336
"5676",46,"control",2,0,0.037,-0.283999088045093,7.0306949096336
"5677",46,"control",2,0,0,-0.650999088045093,7.3956949096336
"5678",46,"control",2,0,0,-1.97899908804509,7.0136949096336
"5679",46,"control",2,1,0.061,-1.16299908804509,7.1976949096336
"5680",46,"control",2,0,0,-1.76499908804509,8.4996949096336
"5681",47,"intervention",1,0,0.064,-0.0539990880450932,6.3386949096336
"5682",47,"intervention",1,0,0.213,0.416000911954907,6.3446949096336
"5683",47,"intervention",1,0,0,0.394000911954907,6.9156949096336
"5684",47,"intervention",1,0,0,0.742000911954907,6.7966949096336
"5685",47,"intervention",1,0,0.074,1.75300091195491,6.7336949096336
"5686",47,"intervention",1,0,0.072,0.390000911954907,6.8776949096336
"5687",47,"intervention",1,0,0,0.213000911954907,6.4656949096336
"5688",47,"intervention",1,0,0.04,0.461000911954907,6.2816949096336
"5689",47,"intervention",1,1,0.099,0.361000911954907,6.2576949096336
"5690",47,"intervention",1,0,0.039,0.0280009119549068,6.2356949096336
"5691",47,"intervention",1,1,0.06,0.395000911954907,6.9106949096336
"5692",47,"intervention",1,0,0.127,0.760000911954907,6.5966949096336
"5693",47,"intervention",1,0,0.049,-0.472999088045093,6.7006949096336
"5694",47,"intervention",1,0,0,0.652000911954907,7.1386949096336
"5695",47,"intervention",1,1,0.116,0.719000911954907,6.9826949096336
"5696",47,"intervention",1,0,0,0.0630009119549068,7.3486949096336
"5697",47,"intervention",1,0,0,-0.211999088045093,7.3116949096336
"5698",47,"intervention",1,0,0.008,0.184000911954907,6.8356949096336
"5699",47,"intervention",1,0,0.031,-0.856999088045093,6.3086949096336
"5700",47,"intervention",1,1,0.045,0.666000911954907,7.2136949096336
"5701",47,"intervention",1,0,0.102,2.27200091195491,6.7076949096336
"5702",47,"intervention",1,0,0.079,1.85600091195491,6.7916949096336
"5703",47,"intervention",1,0,0.086,1.64700091195491,7.6736949096336
"5704",47,"intervention",1,0,0.202,0.856000911954907,6.7016949096336
"5705",47,"intervention",1,0,0.048,1.10400091195491,6.5306949096336
"5706",47,"intervention",1,0,0.075,0.713000911954907,6.8066949096336
"5707",47,"intervention",1,0,0.021,0.907000911954907,6.4046949096336
"5708",47,"intervention",1,0,0,1.56500091195491,6.3246949096336
"5709",47,"intervention",1,0,0.042,0.516000911954907,6.9876949096336
"5710",47,"intervention",1,0,0.014,0.543000911954907,7.0806949096336
"5711",47,"intervention",1,0,0,0.690000911954907,6.9406949096336
"5713",47,"intervention",1,0,0,2.46600091195491,6.8146949096336
"5714",47,"intervention",1,0,0,-0.565999088045093,6.4146949096336
"5715",47,"intervention",1,0,0,-0.896999088045093,6.1696949096336
"5716",47,"intervention",1,0,0,-0.807999088045093,6.0986949096336
"5717",47,"intervention",1,0,0,1.10200091195491,6.4366949096336
"5718",47,"intervention",1,0,0.058,-0.0219990880450932,6.5126949096336
"5719",47,"intervention",1,0,0.059,0.285000911954907,6.5336949096336
"5720",47,"intervention",1,0,0.054,1.14700091195491,7.6036949096336
"5721",47,"intervention",1,0,0.121,1.01400091195491,7.3716949096336
"5722",47,"intervention",1,0,0.142,1.24500091195491,7.4816949096336
"5723",47,"intervention",1,0,0.063,-0.382999088045093,6.1806949096336
"5724",47,"intervention",1,0,0,-0.878999088045093,6.4136949096336
"5725",47,"intervention",1,0,0.005,-0.920999088045093,6.3456949096336
"5726",47,"intervention",1,0,0.052,0.842000911954907,7.2336949096336
"5727",47,"intervention",1,0,0.087,1.12500091195491,7.3236949096336
"5728",47,"intervention",1,0,0.144,0.888000911954907,7.0476949096336
"5729",47,"intervention",1,0,0.102,1.08000091195491,7.0506949096336
"5730",47,"intervention",1,0,0.034,1.05800091195491,7.0686949096336
"5731",47,"intervention",1,0,0,1.00300091195491,6.9076949096336
"5732",47,"intervention",1,0,0.053,0.467000911954907,6.0326949096336
"5733",47,"intervention",1,0,0.088,0.284000911954907,7.2056949096336
"5734",47,"intervention",1,0,0,0.449000911954907,6.9656949096336
"5735",47,"intervention",1,0,0.056,0.775000911954907,7.0636949096336
"5736",47,"intervention",1,0,0.1,0.910000911954907,6.7456949096336
"5737",47,"intervention",1,0,0.072,1.07600091195491,6.7536949096336
"5738",47,"intervention",1,0,0.051,1.53100091195491,6.6996949096336
"5739",47,"intervention",1,0,0,2.11200091195491,6.9086949096336
"5740",47,"intervention",1,0,0.003,-0.250999088045093,6.3276949096336
"5741",47,"intervention",1,0,0.104,0.763000911954907,6.2296949096336
"5742",47,"intervention",1,0,0.055,1.40200091195491,6.0446949096336
"5743",47,"intervention",1,0,0.039,2.11300091195491,6.1226949096336
"5744",47,"intervention",1,1,0.127,0.495000911954907,6.4726949096336
"5745",47,"intervention",1,0,0.009,0.678000911954907,6.3076949096336
"5746",47,"intervention",1,0,0.03,1.22000091195491,7.7016949096336
"5747",47,"intervention",1,0,0.138,0.00800091195490677,7.7126949096336
"5748",47,"intervention",1,0,0.067,-0.325999088045093,7.6276949096336
"5749",47,"intervention",1,0,0.062,1.73300091195491,6.2826949096336
"5750",47,"intervention",1,0,0.012,2.07000091195491,6.5486949096336
"5751",47,"intervention",1,0,0.029,0.731000911954907,6.6506949096336
"5752",47,"intervention",1,0,0.014,0.396000911954907,6.6006949096336
"5753",47,"intervention",1,0,0,1.07600091195491,7.3026949096336
"5754",47,"intervention",1,0,0.007,1.23300091195491,7.3366949096336
"5755",47,"intervention",1,0,0,1.10000091195491,6.8016949096336
"5756",47,"intervention",1,0,0.082,1.05400091195491,6.8066949096336
"5757",47,"intervention",1,0,0.097,0.685000911954907,7.2556949096336
"5758",47,"intervention",1,0,0.032,0.550000911954907,7.1426949096336
"5759",47,"intervention",1,0,0.125,-0.360999088045093,7.3886949096336
